53-Cheque Deposit,,,,,530PB807-5610170455038-08/08/25,,0,
53-Cheque Deposit,,,,,ONLINE-5610890092260-08/08/25,,0,
53-Cheque Deposit,,,,,ONLINE-5610890092259-08/08/25,,0,
53-Cheque Deposit,,,,,000004-5610110938114-07/08/25,,0,
53-Cheque Deposit,,,,,KHALED-5610110938035-06/08/25,,0,
53-Cheque Deposit,,,,,049-5610630326579-08/08/25,,0,
53-Cheque Deposit,,,,,50812001591-5612240153282-06/08/25,,0,
53-Cheque Deposit,,,,,500002--07/08/25,,0,
53-Cheque Deposit,,,,,ABDUL LATEEF-5610140794990-08/08/25,,0,
53-Cheque Deposit,,,,,000032-5610140794983-08/08/25,,0,
53-Cheque Deposit,,,,,000002-5610140794981-08/08/25,,0,
53-Cheque Deposit,,,,,04929982522-5610790146150-08/08/25,,0,
53-Cheque Deposit,,,,,FT25220T183F-5610240828801-08/08/25,,0,
53-Cheque Deposit,,,,,049299825218-5610790146040-06/08/25,,0,
53-Cheque Deposit,,,,,CHAMPIONS--07/08/25,,0,
53-Cheque Deposit,,,,,MAHMOD--02/08/25,,0,
53-Cheque Deposit,,,,,MOHAMMED--08/08/25,,0,
53-Cheque Deposit,,,,,FURQAN--06/08/25,,0,
53-Cheque Deposit,,,,,ROMEO-50867169472/ROMEO/08-Aug-2025-08/08/25,,0,
53-Cheque Deposit,,,,,D481F-5610160697239-06/08/25,,0,
53-Cheque Deposit,,,,,025040-1102-06/08/25,,0,
53-Cheque Deposit,,,,,SUBHASIS-5610110938062-06/08/25,,0,
209-CENTRAL BANK TRF,,,,,From: 110102  / To: 110128,,61207097.61,
209-CENTRAL BANK TRF,,,,,From: 110102  / To: 112301,,2000000,
209-CENTRAL BANK TRF,,,,,From: 110128  / To: 110102,,0,
209-CENTRAL BANK TRF,,,,,From: 112375  / To: 110102,,0,
209-CENTRAL BANK TRF,,,,,From: 112375  / To: 110102,,0,
31-Cash Receipt,,,,,REV 1632913702,,310000,
32-Cash Payment,,,,,PHUB521257942 mediterranian shipping 1330780022864,,0,
32-Cash Payment,,,,,CHQ NO ::025035,,0,
32-Cash Payment,,,,,PHUB521343294/VICTORIO,,0,
32-Cash Payment,,,,,CHQ. NO: 002007,,0,
32-Cash Payment,,,,,REF PHUB521332858 FEKRY MOHAMED,,0,
32-Cash Payment,,,,,CHQ 000576 SPECIAL BELT,,0,
32-Cash Payment,,,,,AGAINST PHUB521374053,,0,
32-Cash Payment,,,,,AGAINST PHUB521245018,,0,
32-Cash Payment,,,,,CHQ NO ::000037,,0,
32-Cash Payment,,,,,PHUB519718193,,0,
32-Cash Payment,,,,,PHUB521449858,,0,
32-Cash Payment,,,,,PHUB521164032 AVA MIDDLE EAST,,0,
32-Cash Payment,,,,,PHUB521262790 credo communications,,0,
32-Cash Payment,,,,,CHQ NO ::000024,,0,
32-Cash Payment,,,,,PHUB521456293 VISHNU KUMAR,,0,
32-Cash Payment,,,,,5610820607231 PHUB521496872,,0,
32-Cash Payment,,,,,PHUB521202991,,0,
32-Cash Payment,,,,,PHUB521574797,,0,
32-Cash Payment,,,,,TG CASH DEP AL HAYER BR TIME 12:21PM,,0,
32-Cash Payment,,,,,TG DEPOSIT 12.28PM,,0,
32-Cash Payment,,,,,PHUB521163501/LUX/07-08-2025,,0,
32-Cash Payment,,,,,PHUB521496031 5620140001039,,0,
32-Cash Payment,,,,,PHUB521501572 1940806,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT 08 08 2025 15:11,,0,
32-Cash Payment,,,,,50859772795,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT GAYATHI SANAYA 08/08/2025,,0,
32-Cash Payment,,,,,08-08-25 25947503347 muhammd zahid,,0,
32-Cash Payment,,,,,TG CASH DEP 03:58 PM,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT GHAYATHI MALL @ 16.18,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT @ 16:55,,0,
32-Cash Payment,,,,,PHUB521698686 BELL TECH TRADING,,0,
32-Cash Payment,,,,,CASH DEP THRU TG,,0,
32-Cash Payment,,,,,PHUB520865415,,0,
32-Cash Payment,,,,,CASH DEPOSIT TO ADCB THRU TG,,0,
32-Cash Payment,,,,,PHUB521564642,,0,
32-Cash Payment,,,,,TG CASH DEPOSITE AT 17:25,,0,
32-Cash Payment,,,,,5620310201021 AL SAHEL CHQ 941172,,0,
32-Cash Payment,,,,,5620310201389 AEROSTYLE PHUB521232743,,0,
32-Cash Payment,,,,,CASH DEPOSITED TO ADCB THROUGH TG 080825 1639,,0,
32-Cash Payment,,,,,PHUB519663293 CSS 5620590008298,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT 08-08-2025,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT 101021684596,,0,
32-Cash Payment,,,,,PHUB519659477 CSS 5620590008300,,0,
32-Cash Payment,,,,,PHUB519659469 CSS 5620590008302,,0,
32-Cash Payment,,,,,PHUB519663300 CSS 5620590008303,,0,
32-Cash Payment,,,,,PHUB519785708 CSS 5620590008310,,0,
32-Cash Payment,,,,,PHUB520313630 CSS KINGSTON 5620590008313,,0,
32-Cash Payment,,,,,CASH DEPOSITED THRU TG 101022086515,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT,,0,
32-Cash Payment,,,,,TG CASH DTD 08.08.2025,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT MARFA 06:58PM,,0,
32-Cash Payment,,,,,AED 350K DEPOSIT TO ADCB THR TG,,0,
32-Cash Payment,,,,,50865754883- RAJESH,,0,
32-Cash Payment,,,,,PHUB517935936,,0,
32-Cash Payment,,,,,50854066740,,0,
32-Cash Payment,,,,,tg cash deposit,,0,
32-Cash Payment,,,,,ADCB CASH DEPOSIT THRU TG,,0,
32-Cash Payment,,,,,AED TO ADCB THRG TG,,0,
32-Cash Payment,,,,,AGAINST PHUB521756093,,0,
32-Cash Payment,,,,,CASH DEPOSIT THROUGH TG,,0,
32-Cash Payment,,,,,AGAINST PHUB521756571,,0,
32-Cash Payment,,,,,CASH DEPOSIT TO ADCB TRU TG,,0,
32-Cash Payment,,,,,CASH DEPOSIT TO ADCB TRU TG,,0,
32-Cash Payment,,,,,TG CASH DEPT 20;28 PM,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT 7:54 PM,,0,
32-Cash Payment,,,,,CASG DEP THRU TG,,0,
32-Cash Payment,,,,,CSH DPST TO ADCB THRU TG 102014227792,,0,
32-Cash Payment,,,,,AED DEPSOITED THRG TG,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT,,0,
32-Cash Payment,,,,,TG CASH DEP 20:38,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT 20:42 PM,,0,
32-Cash Payment,,,,,101021684428,,0,
32-Cash Payment,,,,,5620690018977 hemant 08-Aug-2025,,0,
32-Cash Payment,,,,,TG deposit,,0,
32-Cash Payment,,,,,AED DPST TO ADCB THR TG101021806278,,0,
32-Cash Payment,,,,,AED DEPOSIT THRU TG 102013890355,,0,
32-Cash Payment,,,,,AGAINST PHUB521613712,,0,
32-Cash Payment,,,,,CASH DEPOSITED TO ADCB THROUGH TG,,0,
32-Cash Payment,,,,,CASH SENT THRU TG 101021881071,,0,
32-Cash Payment,,,,,503394,,0,
32-Cash Payment,,,,,CHQ NO 000111 DTD 08/08/25,,0,
32-Cash Payment,,,,,004531 5620140001037 5620140001036,,0,
32-Cash Payment,,,,,CASH DEPOSIT THR CMC TG,,0,
32-Cash Payment,,,,,CHQ NO 000112 DTD 08/08/25,,0,
32-Cash Payment,,,,,002323 08AUG2025 DUBAI SKY INDUSTRIAL,,0,
32-Cash Payment,,,,,000001 STEPWELL,,0,
32-Cash Payment,,,,,50864243555,,0,
32-Cash Payment,,,,,50864075335,,0,
32-Cash Payment,,,,,TG CSH DEP 22.06 PM,,0,
32-Cash Payment,,,,,50863976622,,0,
32-Cash Payment,,,,,50864131119,,0,
32-Cash Payment,,,,,2249,,0,
32-Cash Payment,,,,,080628/ JASAR AL SAHRA,,0,
32-Cash Payment,,,,,000002/QEMAT AL WAHAT,,0,
32-Cash Payment,,,,,000845 AL ERJOUWAN,,0,
32-Cash Payment,,,,,8749339-STANFORD MARINE ##RE-1941135##,,0,
32-Cash Payment,,,,,8749339-STANFORD MARINE ##RE-1941138##,,0,
32-Cash Payment,,,,,CHQ 001663 5620860006141 6140,,0,
32-Cash Payment,,,,,CHQ 000200 5620860006132,,0,
32-Cash Payment,,,,,TG DEPOSIT 102013727556,,0,
32-Cash Payment,,,,,tg cash deposit,,0,
840-WPS Cheque,,,,,000002-987412,,,
840-WPS Cheque,,,,,000048-947627,,,
840-WPS Cheque,,,,,002445-941485,,,
840-WPS Cheque,,,,,000000-940665,,,
840-WPS Cheque,,,,,000-987424,,,
840-WPS Cheque,,,,,000850-991657,,,
840-WPS Cheque,,,,,00000-989043,,,
840-WPS Cheque,,,,,000-988599,,,
840-WPS Cheque,,,,,0000000-970889,,,
840-WPS Cheque,,,,,00-997339,,,
534-JOURNAL VOUCHER,,,,,,,0,
534-JOURNAL VOUCHER,,,,,,,0,
534-JOURNAL VOUCHER,,,,,,,4890000,
534-JOURNAL VOUCHER,,,,,,,0,
534-JOURNAL VOUCHER,,,,,,,0,
534-JOURNAL VOUCHER,,,,,,,0,
534-JOURNAL VOUCHER,,,,,,,0,
534-JOURNAL VOUCHER,,,,,,,0,
534-JOURNAL VOUCHER,,,,,,,0,
534-JOURNAL VOUCHER,,,,,trf fr yes bank,,0,
534-JOURNAL VOUCHER,,,,,PHUB519716366,,0,
534-JOURNAL VOUCHER,,,,,PHUB520201596,,2057950,
534-JOURNAL VOUCHER,,,,,PHUB520133261,,0,
534-JOURNAL VOUCHER,,,,,PHUB520625441,,0,
534-JOURNAL VOUCHER,,,,,PHUB520141974,,0,
534-JOURNAL VOUCHER,,,,,PHUB519716366,,0,
534-JOURNAL VOUCHER,,,,,PHUB520201596,,2057950,
534-JOURNAL VOUCHER,,,,,PHUB520133261,,0,
534-JOURNAL VOUCHER,,,,,PHUB520141974,,0,
534-JOURNAL VOUCHER,,,,,PHUB520625441,,0,
534-JOURNAL VOUCHER,,,,,PHUB519716366 | Reversed - 8001-0534-2025-014140,,10000000,
534-JOURNAL VOUCHER,,,,,PHUB520625441 | Reversed - 8001-0534-2025-014140,,4886750,
534-JOURNAL VOUCHER,,,,,PHUB520141974 | Reversed - 8001-0534-2025-014140,,3000000,
534-JOURNAL VOUCHER,,,,,PHUB520201596 | Reversed - 8001-0534-2025-014140,,0,
534-JOURNAL VOUCHER,,,,,PHUB520133261 | Reversed - 8001-0534-2025-014140,,6000000,
53-Cheque Deposit,,,,,530PE3158-5610770625283-08/08/25,,0,
53-Cheque Deposit,,,,,530PB34-5610770625283-08/08/25,,0,
53-Cheque Deposit,,,,,000008-5610970450189-06/08/25,,0,
53-Cheque Deposit,,,,,001528-5610910417192-07/08/25,,0,
53-Cheque Deposit,,,,,000001-5610690691171-07/08/25,,0,
53-Cheque Deposit,,,,,ALI-5610720691776-08/08/25,,0,
534-JOURNAL VOUCHER,,,,,| Reversed - 8001-0534-2025-014088,,228504.08,
534-JOURNAL VOUCHER,,,,,| Reversed - 8001-0534-2025-014088,,100219.26,
534-JOURNAL VOUCHER,,,,,| Reversed - 8001-0534-2025-014088,,294700,
534-JOURNAL VOUCHER,,,,,| Reversed - 8001-0534-2025-014088,,11034000,
534-JOURNAL VOUCHER,,,,,| Reversed - 8001-0534-2025-014088,,85260,
534-JOURNAL VOUCHER,,,,,| Reversed - 8001-0534-2025-014088,,992790,
534-JOURNAL VOUCHER,,,,,| Reversed - 8001-0534-2025-014088,,11034000,
534-JOURNAL VOUCHER,,,,,| Reversed - 8001-0534-2025-014088,,25530,
534-JOURNAL VOUCHER,,,,,| Reversed - 8001-0534-2025-014088,,0,
53-Cheque Deposit,,,,,001164-5610670444921-08/08/25,,0,
53-Cheque Deposit,,,,,AHMED-5610720691779-09/08/25,,0,
53-Cheque Deposit,,,,,GOVINDARAJU-5610140795001-09/08/25,,0,
53-Cheque Deposit,,,,,ASHWIN-5610140795007-09/08/25,,0,
53-Cheque Deposit,,,,,195274-5610110938250-08/08/25,,0,
53-Cheque Deposit,,,,,ONLINE-ALI MOHAMED 5610720691790  PHUB522000065-09/08/25,,0,
53-Cheque Deposit,,,,,afra-5610610598917-07/08/25,,0,
53-Cheque Deposit,,,,,012682-5610860150543-05/08/25,,0,
53-Cheque Deposit,,,,,011945-5610860150539-06/08/25,,0,
53-Cheque Deposit,,,,,sushil-5610610598638-05/08/25,,0,
534-JOURNAL VOUCHER,,,,,chq no 60843,,0,
534-JOURNAL VOUCHER,,,,,chq no 60938,,0,
534-JOURNAL VOUCHER,,,,,PHUB521657916,,4890000,
534-JOURNAL VOUCHER,,,,,chq no 340475,,0,
534-JOURNAL VOUCHER,,,,,PHUB521497845,,0,
534-JOURNAL VOUCHER,,,,,PHUB521152182,,0,
534-JOURNAL VOUCHER,,,,,chq no 340473,,0,
534-JOURNAL VOUCHER,,,,,chq no 226390,,0,
534-JOURNAL VOUCHER,,,,,2508081055004380,,0,
53-Cheque Deposit,,,,,SPEED-5610610598908-07/08/25,,0,
53-Cheque Deposit,,,,,ONLINE-5610230556999   50880468664-09/08/25,,0,
53-Cheque Deposit,,,,,000178-5610340567284-07/08/25,,0,
53-Cheque Deposit,,,,,SHALMA-5610110938282-09/08/25,,0,
53-Cheque Deposit,,,,,21ANKH-5610780529578-09/08/25,,0,
53-Cheque Deposit,,,,,RAMGOPAL-5610140795035-09/08/25,,0,
53-Cheque Deposit,,,,,029391-5610270501113-08/08/25,,0,
53-Cheque Deposit,,,,,252077-5610140795045-09/08/25,,0,
53-Cheque Deposit,,,,,003773-5613310103850 MIDDLE EAST FURNITURE CO LLC-05/08/25,,0,
53-Cheque Deposit,,,,,883366--07/08/25,,0,
53-Cheque Deposit,,,,,518760-5613010116877-02/08/25,,0,
53-Cheque Deposit,,,,,0492998-5613010117389-06/08/25,,0,
53-Cheque Deposit,,,,,500675-5610670445032-09/08/25,,0,
53-Cheque Deposit,,,,,500674-5610670445033-09/08/25,,0,
53-Cheque Deposit,,,,,"000048-5610140795048, 5610140795049-09/08/25",,0,
53-Cheque Deposit,,,,,"0000049-5610140795048, 5610140795049-09/08/25",,0,
53-Cheque Deposit,,,,,000037-5610140795000-09/08/25,,0,
53-Cheque Deposit,,,,,000049-5610610599003-08/08/25,,0,
53-Cheque Deposit,,,,,722C81EFD0-5610240828927-09/08/25,,0,
53-Cheque Deposit,,,,,5C91562C1B-5610240828924-09/08/25,,0,
53-Cheque Deposit,,,,,28DD4B0FE3E-5610240828925-09/08/25,,0,
53-Cheque Deposit,,,,,ONLINE-5610620346604-09/08/25,,0,
53-Cheque Deposit,,,,,ONLINE-5610620346603-09/08/25,,0,
209-CENTRAL BANK TRF,,,,,From: 110102  / To: 110128,,43186471.74,
209-CENTRAL BANK TRF,,,,,From: 110128  / To: 110102,,0,
31-Cash Receipt,,,,,PHUB519599993 - 5620310201243 - SAAS,,7461,
32-Cash Payment,,,,,1 AFDHAL PHARMACY SALARY,,0,
32-Cash Payment,,,,,OSWA FOODSTUFF PHUB521827350,,0,
32-Cash Payment,,,,,PHUB521828465 A S D INTERNTNL,,0,
32-Cash Payment,,,,,PHUB521708451 NEW AGE INTL,,0,
32-Cash Payment,,,,,CHQ NO ::037104,,0,
32-Cash Payment,,,,,PHUB520860493 06-Aug-2025,,0,
32-Cash Payment,,,,,000036 06-Aug-2025,,0,
32-Cash Payment,,,,,000055 07-Aug-2025,,0,
32-Cash Payment,,,,,TG DEPOSIT @11:50 AM,,0,
32-Cash Payment,,,,,CHQ NO ::037118,,0,
32-Cash Payment,,,,,000035 08-Aug-2025,,0,
32-Cash Payment,,,,,PHUB521892367/ASAAD,,0,
32-Cash Payment,,,,,5620820003550/5620820003549,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT @ 12:38,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT TIME 12:43 PM,,0,
32-Cash Payment,,,,,001242 06-Aug-2025,,0,
32-Cash Payment,,,,,001244 06-Aug-2025,,0,
32-Cash Payment,,,,,PHUB521722192,,0,
32-Cash Payment,,,,,001241 05-Aug-2025,,0,
32-Cash Payment,,,,,PHUB519599791 - 5620310201242 - SAAS,,0,
32-Cash Payment,,,,,PHUB519596279 - 5620310201244 - SAAS,,0,
32-Cash Payment,,,,,TG CASH DEPOSITED DTD 09082025,,0,
32-Cash Payment,,,,,000033 04-Aug-2025,,0,
32-Cash Payment,,,,,PHUB521984734 BILRS PAYMENT 090825,,0,
32-Cash Payment,,,,,PHUB518270337 - 5620310201271 - HEARTBEAT,,0,
32-Cash Payment,,,,,REVERSAL - 3830560,,0,
32-Cash Payment,,,,,PHUB521997726 BILRS PAYMT 09 0825,,0,
32-Cash Payment,,,,,PHUB519599993 - 5620310201243 - SAAS,,0,
32-Cash Payment,,,,,PHUB520535133 - 5620310201279 - I G S,,0,
32-Cash Payment,,,,,PHUB520654015 - 5620310201288 - ENLITE,,0,
32-Cash Payment,,,,,PHUB520655373 - 5620310201286 - ENLITE,,0,
32-Cash Payment,,,,,PHUB520654397 - 7691595 - SHAMSAN TRADING,,0,
32-Cash Payment,,,,,PHUB521095216 - 5620310201260 - A M S MARITIME LLC,,0,
32-Cash Payment,,,,,50877416221 SAKET WAHI RAHUL WAHI,,0,
32-Cash Payment,,,,,50877431042 SAKET WAHI RAHUL WAHI,,0,
32-Cash Payment,,,,,50865170609,,0,
32-Cash Payment,,,,,50877445528 SAKET WAHI RAHUL WAHI,,0,
32-Cash Payment,,,,,TG 9/8/25 2.22,,0,
32-Cash Payment,,,,,PHUB521611532,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT GAYATHI SANAYA 09082025,,0,
32-Cash Payment,,,,,000101 02-Aug-2025,,0,
32-Cash Payment,,,,,TG CASH DEP 3.25 PM,,0,
32-Cash Payment,,,,,001236 01-Aug-2025,,0,
32-Cash Payment,,,,,012650 08-Aug-2025,,0,
32-Cash Payment,,,,,012619 08-Aug-2025,,0,
32-Cash Payment,,,,,PHUB522028285,,0,
32-Cash Payment,,,,,PHUB520343906,,0,
32-Cash Payment,,,,,CHQ NO ::749428,,0,
32-Cash Payment,,,,,CHQ NO ::643774,,0,
32-Cash Payment,,,,,50882742736,,0,
32-Cash Payment,,,,,50633137182 30-Jul-2025,,0,
32-Cash Payment,,,,,50705922002 02-Aug-2025,,0,
32-Cash Payment,,,,,50669582504 31-Jul-2025,,0,
32-Cash Payment,,,,,50679262721 01-Aug-2025,,0,
32-Cash Payment,,,,,50731228469 GAURAV JUNEJA,,0,
32-Cash Payment,,,,,TG CASH DEP 03:50 PM,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT @ 1700 HRS,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT @3:15 PM,,0,
32-Cash Payment,,,,,438278 08-08-25 BRIGHTWELL,,0,
32-Cash Payment,,,,,5996606 praveen kumar 5620310201444 25974136987,,0,
32-Cash Payment,,,,,tg cash deposit 101021684597,,0,
32-Cash Payment,,,,,000203 08-08-25 AL HADI USED HEAVY EQUIP,,0,
32-Cash Payment,,,,,PHUB522091297 MOHAMMED HASHIM KARIMBIL,,0,
32-Cash Payment,,,,,000048 08-08-25 RABAHCO BLDG,,0,
32-Cash Payment,,,,,TG FUNDING ALFOAH,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT 09-08-2025,,0,
32-Cash Payment,,,,,tg csh dpst 17.59,,0,
32-Cash Payment,,,,,PHUB521924395 09-08-25 NAJIMAT AL IBDAA,,0,
32-Cash Payment,,,,,PHUB522029671 09-08-25 al khaldia,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT 101021684429,,0,
32-Cash Payment,,,,,CASH DEP THRU TG 101021784968,,0,
32-Cash Payment,,,,,ADCB DEPOSIT TG 101022121261,,0,
32-Cash Payment,,,,,07082025 PHUB521325000 5620270008700,,0,
32-Cash Payment,,,,,09082025  cheq000150   AL FAJR AL SATEE,,0,
32-Cash Payment,,,,,08082025 CHEQ000216 5620270008707,,0,
32-Cash Payment,,,,,TG 101022087012,,0,
32-Cash Payment,,,,,PHUB521857443 al hail marine,,0,
32-Cash Payment,,,,,CASH DEP TO ADCB THRU TG 101022075638,,0,
32-Cash Payment,,,,,TG CASH DEP @14:18-14:22,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT,,0,
32-Cash Payment,,,,,TG CASH DEP  20:08,,0,
32-Cash Payment,,,,,PHUB522022922,,0,
32-Cash Payment,,,,,TG DEPOSIT 20:21,,0,
32-Cash Payment,,,,,TG CASH DPT DTD 09-08-2025 TM 20.14 PM,,0,
32-Cash Payment,,,,,TG DPST 102013568355,,0,
32-Cash Payment,,,,,AED DEPOSIT THRU TG,,0,
32-Cash Payment,,,,,130k AED THRU TG,,0,
32-Cash Payment,,,,,aed trfr trg tg,,0,
32-Cash Payment,,,,,TG DEPOSIT BAG NO 101021782655,,0,
32-Cash Payment,,,,,PHUB521991778 5620140001042,,0,
32-Cash Payment,,,,,PHUB521586246 SIAM MIDDL DTD 8/8/25,,0,
32-Cash Payment,,,,,transguard aed cash deposit,,0,
32-Cash Payment,,,,,50885343371/SUGUMAR DEIVASIGAMANI,,0,
32-Cash Payment,,,,,50885097808/SUGUMAR DEIVASIGAMANI,,0,
32-Cash Payment,,,,,TG CASH DEP 20:32,,0,
32-Cash Payment,,,,,50885012111/SUGUMAR D,,0,
32-Cash Payment,,,,,000692 MIDMAC GENERAL TRADING,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT 101022058168,,0,
32-Cash Payment,,,,,CASH DEPOSIT THR CMC TG,,0,
32-Cash Payment,,,,,50878182944/SUGUMAR D,,0,
32-Cash Payment,,,,,50885299379/ SUGUMAR DEIVASIGAMANI,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT MBZ @ 20:11,,0,
32-Cash Payment,,,,,AGAINST  CHQ NO 503396,,0,
32-Cash Payment,,,,,CASH DEPOSIT THRU TG 11021881072,,0,
32-Cash Payment,,,,,TG CASH DEP DATE9-8-2025 T-9:25PM,,0,
32-Cash Payment,,,,,tg cash deposit,,0,
32-Cash Payment,,,,,000177 SULTAN MAHMOUD 6673017,,0,
32-Cash Payment,,,,,CASH DEPOSIT THRU TG,,0,
32-Cash Payment,,,,,CASH DEPOSIT TO ADCB THROUGH TG,,0,
32-Cash Payment,,,,,08AUG2025 000011 5620270008705,,0,
32-Cash Payment,,,,,50886897683 KHALED AYED DEYAB ALSERHAN,,0,
32-Cash Payment,,,,,07AUG2025 000045 5620270008549,,0,
32-Cash Payment,,,,,07AUG2025 000046 5620270008550,,0,
32-Cash Payment,,,,,101730/AL GENOME,,0,
32-Cash Payment,,,,,002273/ AL ADEL AUTOMATIC,,0,
32-Cash Payment,,,,,07AUG2025 029390 5620270008541,,0,
32-Cash Payment,,,,,000003/QEMAT AL WAHAT,,0,
32-Cash Payment,,,,,THROUGH TG 103004056698,,0,
32-Cash Payment,,,,,5620410003625,,0,
32-Cash Payment,,,,,TG CASH DEPOSIT @21.22,,0,
32-Cash Payment,,,,,CASH DEPST TO ADCB THRGH TG 101021675523,,0,
32-Cash Payment,,,,,187,,0,
32-Cash Payment,,,,,002470 09-08-25 SEVEN STARS OIL,,0,
32-Cash Payment,,,,,000377 09-08-25 SMART AUTO ACCESSORIES,,0,
53-Cheque Deposit,,,,,998252223200-5610670445050-10/08/25,,0,
53-Cheque Deposit,,,,,946948X84-5610190677145-10/08/25,,0,
53-Cheque Deposit,,,,,ONLINE-5610630326645-10/08/25,,0,
53-Cheque Deposit,,,,,ONLINE-5610620346635-10/08/25,,0,
53-Cheque Deposit,,,,,FT2522-5610770625380-10/08/25,,0,
53-Cheque Deposit,,,,,049299-5610770625212-07/08/25,,0,
53-Cheque Deposit,,,,,000023-5610140795077-10/08/25,,0,
53-Cheque Deposit,,,,,000001-5610140795089-10/08/25,,0,
53-Cheque Deposit,,,,,SUBHASISH-5610140795105-10/08/25,,0,
53-Cheque Deposit,,,,,000014-5610140795074-10/08/25,,0,
53-Cheque Deposit,,,,,000086-5610140795071-10/08/25,,0,
53-Cheque Deposit,,,,,26D0VH-5610670445119-10/08/25,,0,
53-Cheque Deposit,,,,,ONLINE-5610890092359-10/08/25,,0,
32-Cash Payment,,,,,010556/AL AQSAR,,0,
32-Cash Payment,,,,,010555/ AL AQSAR,,0,
32-Cash Payment,,,,,PHUB519399389,,0,
32-Cash Payment,,,,,PHUB519997548 AL WAFA,,0,
32-Cash Payment,,,,,CHQ 000055,,0,
32-Cash Payment,,,,,CHQ NO 000001 CARD 7560713,,0,
32-Cash Payment,,,,,PHUB521865135,,0,
32-Cash Payment,,,,,CHQ NO 000766 CARD 8484061,,0,
32-Cash Payment,,,,,763,,0,
32-Cash Payment,,,,,PHUB521595557,,0,
32-Cash Payment,,,,,PHUB521539632,,0,
32-Cash Payment,,,,,CHQ NO 006849 RIGHT WAY FOODSTUFF,,0,
32-Cash Payment,,,,,PHUB520709964,,0,
32-Cash Payment,,,,,A BAIT ALSAREEA PHUB521739995,,0,
32-Cash Payment,,,,,PHUB519765367,,0,
32-Cash Payment,,,,,PHUB520085505,,0,
32-Cash Payment,,,,,35,,0,
32-Cash Payment,,,,,5610590172940 10-08-2025 25989545186,,0,
32-Cash Payment,,,,,522273015,,0,
32-Cash Payment,,,,,5610610599163 PHUB522324066,,0,
32-Cash Payment,,,,,50902165452,,0,
32-Cash Payment,,,,,000668 AL SAHIL MARINE EQUIPMENT,,0,
32-Cash Payment,,,,,50804492291,,0,
32-Cash Payment,,,,,50905589144 DT 10-Aug-2025,,0,
840-WPS Cheque,,,,,500040-991329,,,
840-WPS Cheque,,,,,000114-991334,,,
840-WPS Cheque,,,,,125214-997635,,,
840-WPS Cheque,,,,,00000-983671,,,
840-WPS Cheque,,,,,00000-983671,,,
840-WPS Cheque,,,,,00000-972636,,,
840-WPS Cheque,,,,,00000-981065,,,
840-WPS Cheque,,,,,00000-992684,,,
840-WPS Cheque,,,,,00000-985430,,,
840-WPS Cheque,,,,,000000-983667,,,
840-WPS Cheque,,,,,000-988669,,,
840-WPS Cheque,,,,,000002-945539,,,
840-WPS Cheque,,,,,00-995428,,,
840-WPS Cheque,,,,,000000-981065,,,
840-WPS Cheque,,,,,0000-981065,,,
840-WPS Cheque,,,,,000000-999523,,,
840-WPS Cheque,,,,,12335-940548,,,
840-WPS Cheque,,,,,0000-988820,,,
840-WPS Cheque,,,,,00-994080,,,
840-WPS Cheque,,,,,000-946665,,,
840-WPS Cheque,,,,,000-942515,,,
840-WPS Cheque,,,,,00-944864,,,
840-WPS Cheque,,,,,000-944307,,,
840-WPS Cheque,,,,,000-992918,,,
840-WPS Cheque,,,,,000-994672,,,
840-WPS Cheque,,,,,01152-940237,,,
840-WPS Cheque,,,,,0000-999976,,,
840-WPS Cheque,,,,,00-946910,,,
840-WPS Cheque,,,,,00000-997464,,,
840-WPS Cheque,,,,,0000-997464,,,
840-WPS Cheque,,,,,000105-944790,,,
840-WPS Cheque,,,,,002036-985866,,,
840-WPS Cheque,,,,,000-992755,,,
840-WPS Cheque,,,,,000-945324,,,
840-WPS Cheque,,,,,00000-981552,,,
840-WPS Cheque,,,,,0000-943341,,,
840-WPS Cheque,,,,,0000-995270,,,
840-WPS Cheque,,,,,0000-995270,,,
840-WPS Cheque,,,,,000-941309,,,
840-WPS Cheque,,,,,000-942699,,,
840-WPS Cheque,,,,,0331-942700,,,
840-WPS Cheque,,,,,02215-947181,,,
840-WPS Cheque,,,,,02312-983608,,,
840-WPS Cheque,,,,,00000-940461,,,
840-WPS Cheque,,,,,000-982992,,,
840-WPS Cheque,,,,,0000-997464,,,
